10	десятая
10	десятую
10	десятой
10	десятых
10	десятые
10	десятыми
100	сотая
100	сотую
100	сотой
100	сотых
100	сотые
100	сотыми
1000	тысячная
1000	тысячную
1000	тысячной
1000	тысячных
1000	тысячные
1000	тысячными
10000	десятитысячная
10000	десятитысячных
