1000-й	тысячный
1000-я	тысячная
1000-е	тысячное
1000-е	тысячные
1000-го	тысячного
1000-й	тысячной
1000-х	тысячных
1000-му	тысячному
1000-м	тысячным
1000-ми	тысячными
1000-ю	тысячную
1000-м	тысячном
